x1,x2,y
1.6791979949874687,1.6791979949874687,-0.9765900686612687
1.7042606516290726,1.7042606516290726,-0.964585575049645
1.7293233082706765,1.7293233082706765,-0.9501580222158347
1.7543859649122806,1.7543859649122806,-0.9333436524755548
1.7794486215538847,1.7794486215538847,-0.914184703878719
1.8045112781954886,1.8045112781954886,-0.8927293041065675
1.8295739348370925,1.8295739348370925,-0.8690313495739217
1.8546365914786966,1.8546365914786966,-0.8431503700402578
1.8796992481203008,1.8796992481203008,-0.8151513790697019
1.9047619047619047,1.9047619047619047,-0.7851047107155906
1.9298245614035086,1.9298245614035086,-0.7530858428398519
1.9548872180451127,1.9548872180451127,-0.7191752075110308
1.9799498746867168,1.9799498746867168,-0.6834579889572449
2.0050125313283207,2.0050125313283207,-0.6460239095816138
2.0300751879699246,2.0300751879699246,-0.6069670045776974
2.0551378446115285,2.0551378446115285,-0.5663853857111159
2.080200501253133,2.080200501253133,-0.5243809948607325
2.1052631578947367,2.1052631578947367,-0.48105934793851696
2.1303258145363406,2.1303258145363406,-0.43652926983135276
2.155388471177945,2.155388471177945,-0.39090262103063905
2.180451127819549,2.180451127819549,-0.3442940166363889
2.2055137844611528,2.2055137844611528,-0.2968205384416866
2.2305764411027567,2.2305764411027567,-0.24860144082076746
2.2556390977443606,2.2556390977443606,-0.19975785115952452
2.280701754385965,2.280701754385965,-0.1504124655809704
2.305764411027569,2.305764411027569,-0.10068924073000314
2.3308270676691727,2.3308270676691727,-0.050713082391705584
2.355889724310777,2.355889724310777,-0.0006095317253926731
2.380952380952381,2.380952380952381,0.04949555009741456
2.406015037593985,2.406015037593985,0.0994762980589005
2.4310776942355887,2.4310776942355887,0.14920715947051946
2.4561403508771926,2.4561403508771926,0.19856320936398697
2.481203007518797,2.481203007518797,0.24742046430542466
2.506265664160401,2.506265664160401,0.2956561938443463
2.5313283208020048,2.5313283208020048,0.3431492288151326
2.556390977443609,2.556390977443609,0.3897802657165167
2.581453634085213,2.581453634085213,0.4354321664044829
2.606516290726817,2.606516290726817,0.4799902523457493
2.631578947368421,2.631578947368421,0.5233425926926487
2.6566416040100247,2.6566416040100247,0.5653802854557692
2.681704260651629,2.681704260651629,0.6059977310680394
2.706766917293233,2.706766917293233,0.6450928976530561
2.731829573934837,2.731829573934837,0.6825675773313047
2.756892230576441,2.756892230576441,0.7183276329204126
2.781954887218045,2.781954887218045,0.7522832344097269
2.807017543859649,2.807017543859649,0.7843490846151916
2.832080200501253,2.832080200501253,0.8144446334476623
2.8571428571428568,2.8571428571428568,0.8424942802564225
2.882205513784461,2.882205513784461,0.8684275637396071
2.907268170426065,2.907268170426065,0.8921793389444694
2.932330827067669,2.932330827067669,0.9136899409128747
2.9573934837092732,2.9573934837092732,0.9329053345609255
2.982456140350877,2.982456140350877,0.9497772504162266
3.007518796992481,3.007518796992481,0.964263305871816
3.032581453634085,3.032581453634085,0.9763271116521615
3.057644110275689,3.057644110275689,0.9859383632237857
3.082706766917293,3.082706766917293,0.9930729169208911
3.107769423558897,3.107769423558897,0.9977128505947546
3.132832080200501,3.132832080200501,0.9998465086345423
3.1578947368421053,3.1578947368421053,0.9994685312464484
3.182957393483709,3.182957393483709,0.99657986791761
3.208020050125313,3.208020050125313,0.9911877750309751
3.233082706766917,3.233082706766917,0.9833057976371166
3.258145363408521,3.258145363408521,0.9729537354287803
3.2832080200501252,3.2832080200501252,0.9601575930036415
3.308270676691729,3.308270676691729,0.9449495145402095
3.333333333333333,3.333333333333333,0.9273677030509756
3.3583959899749374,3.3583959899749374,0.9074563244156432
3.3834586466165413,3.3834586466165413,0.885265396435512
3.408521303258145,3.408521303258145,0.8608506631877089
3.433583959899749,3.433583959899749,0.8342734549948961
3.458646616541353,3.458646616541353,0.805600534362213
3.4837092731829573,3.4837092731829573,0.7749039282684603
3.508771929824561,3.508771929824561,0.7422607472328187
3.533834586466165,3.533834586466165,0.7077529916116022
3.5588972431077694,3.5588972431077694,0.6714673456116422
3.5839598997493733,3.5839598997493733,0.6334949595377422
3.6090225563909772,3.6090225563909772,0.5939312208211927
3.634085213032581,3.634085213032581,0.5528755144045441
3.659147869674185,3.659147869674185,0.5104309730845433
3.6842105263157894,3.6842105263157894,0.46670421844038057
3.7092731829573933,3.7092731829573933,0.4218050929980473
3.734335839598997,3.734335839598997,0.3758463843035992
3.7593984962406015,3.7593984962406015,0.3289435415984736
3.7844611528822054,3.7844611528822054,0.28121438580857366
3.8095238095238093,3.8095238095238093,0.2327788135756225
3.834586466165413,3.834586466165413,0.1837584960742849
3.859649122807017,3.859649122807017,0.13427657337162027
3.8847117794486214,3.8847117794486214,0.08445734509664718
3.9097744360902253,3.9097744360902253,0.03442595819706844
3.9348370927318292,3.9348370927318292,-0.01569190743249519
3.9598997493734336,3.9598997493734336,-0.065770354661037
3.9849624060150375,3.9849624060150375,-0.1156835853773989
4.010025062656641,4.010025062656641,-0.16530621649777377
4.035087719298246,4.035087719298246,-0.21451359493064262
4.060150375939849,4.060150375939849,-0.26318211070795494
4.0852130325814535,4.0852130325814535,-0.3111895074959738
4.110275689223057,4.110275689223057,-0.3584151897057411
4.135338345864661,4.135338345864661,-0.4047405254317431
4.160401002506266,4.160401002506266,-0.4500491444577367
4.185463659147869,4.185463659147869,-0.494227230581182
4.2105263157894735,4.2105263157894735,-0.5371638075219377
4.235588972431078,4.235588972431078,-0.5787510176969982
4.260651629072681,4.260651629072681,-0.618884393161012
4.285714285714286,4.285714285714286,-0.6574631180319587
4.31077694235589,4.31077694235589,-0.6943902817427532
4.335839598997493,4.335839598997493,-0.7295731224826302
4.360902255639098,4.360902255639098,-0.7629232602167639
4.385964912280701,4.385964912280701,-0.794356918698764
4.4110275689223055,4.4110275689223055,-0.8237951359183745
4.43609022556391,4.43609022556391,-0.8511639624556944
4.461152882205513,4.461152882205513,-0.8763946472436769
4.486215538847118,4.486215538847118,-0.8994238102722565
4.511278195488721,4.511278195488721,-0.9201936018002586
4.5363408521303255,4.5363408521303255,-0.9386518476751713
4.56140350877193,4.56140350877193,-0.9547521803957068
4.586466165413533,4.586466165413533,-0.9684541555879409
4.611528822055138,4.611528822055138,-0.9797233536024309
4.636591478696742,4.636591478696742,-0.9885314659770947
4.661654135338345,4.661654135338345,-0.9948563665486642
4.68671679197995,4.68671679197995,-0.998682167034072
4.711779448621554,4.711779448621554,-0.9999992569421515
4.7368421052631575,4.7368421052631575,-0.9988043277153927
4.761904761904762,4.761904761904762,-0.9951003810411087
4.786967418546365,4.786967418546365,-0.9888967213111333
4.81203007518797,4.81203007518797,-0.9802089322489935
4.837092731829574,4.837092731829574,-0.9690588377632696
4.8621553884711775,4.8621553884711775,-0.9554744471254779
4.887218045112782,4.887218045112782,-0.939489884610191
4.912280701754385,4.912280701754385,-0.9211453037741469
4.93734335839599,4.93734335839599,-0.9004867865896666
4.962406015037594,4.962406015037594,-0.8775662276857762
4.987468671679197,4.987468671679197,-0.8524412039878073
5.012531328320802,5.012531328320802,-0.8251748300829486
5.037593984962406,5.037593984962406,-0.7958355996750823
5.0626566416040095,5.0626566416040095,-0.7644972135271595
5.087719298245614,5.087719298245614,-0.731238394323332
5.112781954887218,5.112781954887218,-0.6961426889159232
5.137844611528822,5.137844611528822,-0.6592982584539775
5.162907268170426,5.162907268170426,-0.6207976569205975
5.1879699248120295,5.1879699248120295,-0.5807375986354051
5.213032581453634,5.213032581453634,-0.5392187153061277
5.238095238095238,5.238095238095238,-0.49634530323964526
5.263157894736842,5.263157894736842,-0.45222506134747265
5.288220551378446,5.288220551378446,-0.4069688206038274
5.313283208020049,5.313283208020049,-0.3606902656359058
5.338345864661654,5.338345864661654,-0.3135056491456991
5.363408521303258,5.363408521303258,-0.26553349988077624
5.3884711779448615,5.3884711779448615,-0.21689432488757523
5.413533834586466,5.413533834586466,-0.16771030679516719
5.43859649122807,5.43859649122807,-0.11810499688993592
5.463659147869674,5.463659147869674,-0.06820300475214681
5.488721804511278,5.488721804511278,-0.01812968523405893
5.513784461152882,5.513784461152882,0.03198917643408595
5.538847117794486,5.538847117794486,0.08202768061920866
5.56390977443609,5.56390977443609,0.1318601295479203
5.588972431077694,5.588972431077694,0.18136134306195653
5.614035087719298,5.614035087719298,0.230406973073378
5.639097744360902,5.639097744360902,0.27887381592956667
5.664160401002506,5.664160401002506,0.32664012190339375
5.68922305764411,5.68922305764411,0.37358590103109646
5.7142857142857135,5.7142857142857135,0.4195932245295748
5.739348370927318,5.739348370927318,0.464546521035985
5.764411027568922,5.764411027568922,0.5083328669254185
5.789473684210526,5.789473684210526,0.5508422699774241
5.81453634085213,5.81453634085213,0.591967945678781
5.839598997493734,5.839598997493734,0.631606585468428
5.864661654135338,5.864661654135338,0.669658616250745
5.889724310776942,5.889724310776942,0.7060284505252628
5.9147869674185465,5.9147869674185465,0.7406247265044645
5.93984962406015,5.93984962406015,0.7733605376165186
5.964912280701754,5.964912280701754,0.8041536508164153
5.989974937343358,5.989974937343358,0.8329267131570957
6.015037593984962,6.015037593984962,0.8596074461016867
6.040100250626566,6.040100250626566,0.8841288270886974
6.06516290726817,6.06516290726817,0.9064292578941041
6.090225563909774,6.090225563909774,0.9264527193673844
6.115288220551378,6.115288220551378,0.9441489121527951
6.140350877192982,6.140350877192982,0.9594733830424153
6.165413533834586,6.165413533834586,0.9723876366435341
6.19047619047619,6.19047619047619,0.9828592320798876
6.215538847117794,6.215538847117794,0.990861864483822
6.2406015037593985,6.2406015037593985,0.9963754310746716
6.265664160401002,6.265664160401002,0.9993860816573675
6.290726817042606,6.290726817042606,0.9998862534144183
6.315789473684211,6.315789473684211,0.9978746899038657
6.340852130325814,6.340852130325814,0.9933564442154942
6.365914786967418,6.365914786967418,0.9863428662773621
6.390977443609022,6.390977443609022,0.9768515743445456
6.416040100250626,6.416040100250626,0.9649064107417099
6.4411027568922306,6.4411027568922306,0.9505373819706908
6.466165413533834,6.466165413533834,0.9337805833335319
6.491228070175438,6.491228070175438,0.9146781082603248
6.516290726817042,6.516290726817042,0.893277942569634
6.541353383458646,6.541353383458646,0.8696338439271065
6.5664160401002505,6.5664160401002505,0.8438052068050927
6.591478696741854,6.591478696741854,0.8158569132824821
6.616541353383458,6.616541353383458,0.7858591700595552
6.641604010025063,6.641604010025063,0.7538873320972841
6.666666666666666,6.666666666666666,0.7200217133240849
6.69172932330827,6.69172932330827,0.6843473848855395
6.716791979949875,6.716791979949875,0.646953961443898
6.741854636591478,6.741854636591478,0.6079353760641623
6.7669172932330826,6.7669172932330826,0.5673896442522487
6.791979949874686,6.791979949874686,0.5254186177379895
6.81704260651629,6.81704260651629,0.48212772862143644
6.842105263157895,6.842105263157895,0.4376257245252218
6.867167919799498,6.867167919799498,0.39202439541824186
6.8922305764411025,6.8922305764411025,0.3454382927969027
6.917293233082706,6.917293233082706,0.29798444192936635
6.94235588972431,6.94235588972431,0.24978204788560676
6.967418546365915,6.967418546365915,0.20095219609178208
6.992481203007518,6.992481203007518,0.1516175481610961
7.017543859649122,7.017543859649122,0.10190203376524462
7.042606516290727,7.042606516290727,0.051930539320487926
7.06766917293233,7.06766917293233,0.0018285942703451306
7.0927318295739346,7.0927318295739346,-0.04827794424700961
7.117794486215539,7.117794486215539,-0.09826320755451072
7.142857142857142,7.142857142857142,-0.14800163162096672
7.167919799498747,7.167919799498747,-0.19736827248054892
7.19298245614035,7.19298245614035,-0.24623912009464521
7.2180451127819545,7.2180451127819545,-0.2944914098676955
7.243107769423559,7.243107769423559,-0.3420039310344218
7.268170426065162,7.268170426065162,-0.3886573311438214
7.293233082706767,7.293233082706767,-0.43433441587503546
7.31829573934837,7.31829573934837,-0.47892044343193246
7.343358395989974,7.343358395989974,-0.522303412776923
7.368421052631579,7.368421052631579,-0.5643743449799071
7.393483709273182,7.393483709273182,-0.6050275569756404
7.4185463659147866,7.4185463659147866,-0.6441609270418173
7.443609022556391,7.443609022556391,-0.6816761513309741
7.468671679197994,7.468671679197994,-0.7174789908118225
7.493734335839599,7.493734335839599,-0.7514795079996787
7.518796992481203,7.518796992481203,-0.7835922928813065
7.5438596491228065,7.5438596491228065,-0.8137366774666684
7.568922305764411,7.568922305764411,-0.8418369384286134
7.593984962406014,7.593984962406014,-0.8678224873214577
7.619047619047619,7.619047619047619,-0.8916280479006512
7.644110275689223,7.644110275689223,-0.9131938200980674
7.669172932330826,7.669172932330826,-0.932465630241034
7.694235588972431,7.694235588972431,-0.9493950671377381
7.719298245614034,7.719298245614034,-0.9639396036871517
7.744360902255639,7.744360902255639,-0.976062703708008
7.769423558897243,7.769423558897243,-0.9857339137184516
7.794486215538846,7.794486215538846,-0.9929289394358273
7.819548872180451,7.819548872180451,-0.9976297068044274
7.844611528822055,7.844611528822055,-0.9998244073978991
7.8696741854636585,7.8696741854636585,-0.99950752808226
7.894736842105263,7.894736842105263,-0.9966798648650057
7.919799498746867,7.919799498746867,-0.9913485208955228
7.944862155388471,7.944862155388471,-0.9835268886218289
7.969924812030075,7.969924812030075,-0.9732346161484601
7.994987468671678,7.994987468671678,-0.9604975578800227
8.020050125313283,8.020050125313283,-0.9453477095743823
8.045112781954886,8.045112781954886,-0.927823127968652
8.070175438596491,8.070175438596491,-0.9079678351798643
8.095238095238095,8.095238095238095,-0.8858317081204969
8.120300751879698,8.120300751879698,-0.8614703532066115
8.145363408521304,8.145363408521304,-0.8349449666733727
8.170426065162907,8.170426065162907,-0.8063221808488266
8.19548872180451,8.19548872180451,-0.7756738967720813
8.220551378446114,8.220551378446114,-0.7430771035763952
8.24561403508772,8.24561403508772,-0.7086136850908521
8.270676691729323,8.270676691729323,-0.672370214146473
8.295739348370926,8.295739348370926,-0.6344377351034322
8.320802005012531,8.320802005012531,-0.5949115351457185
8.345864661654135,8.345864661654135,-0.5538909049177374
8.370927318295738,8.370927318295738,-0.5114788891041103
8.395989974937343,8.395989974937343,-0.4677820275792701
8.421052631578947,8.421052631578947,-0.42291008777706934
8.44611528822055,8.44611528822055,-0.37697578895266226
8.471177944862156,8.471177944862156,-0.3300945190293778
8.496240601503759,8.496240601503759,-0.28238404474184287
8.521303258145362,8.521303258145362,-0.23396421580345192
8.546365914786968,8.546365914786968,-0.1849566638413796
8.571428571428571,8.571428571428571,-0.13548449685538952
8.596491228070175,8.596491228070175,-0.08567198996793259
8.62155388471178,8.62155388471178,-0.03564427324243962
8.646616541353383,8.646616541353383,0.014472982646014976
8.671679197994987,8.671679197994987,0.06455388209810967
8.69674185463659,8.69674185463659,0.11447262084265104
8.721804511278195,8.721804511278195,0.16410380195955218
8.746867167919799,8.746867167919799,0.21332275087951533
8.771929824561402,8.771929824561402,0.2620058285691895
8.796992481203008,8.796992481203008,0.31003074211500814
8.822055137844611,8.822055137844611,0.3572768519255462
8.847117794486214,8.847117794486214,0.4036254747807278
8.87218045112782,8.87218045112782,0.44896018196655735
8.897243107769423,8.897243107769423,0.4931670917464845
8.922305764411027,8.922305764411027,0.5361351554347378
8.947368421052632,8.947368421052632,0.5777564363529449
8.972431077694235,8.972431077694235,0.6179263809693278
8.997493734335839,8.997493734335839,0.6565440815393875
9.022556390977442,9.022556390977442,0.6935125295882654
9.047619047619047,9.047619047619047,0.7287388595980756
9.072681704260651,9.072681704260651,0.7621345822880258
9.097744360902254,9.097744360902254,0.7936158069013637
9.12280701754386,9.12280701754386,0.8231034519407124
9.147869674185463,9.147869674185463,0.8505234438224468
9.172932330827066,9.172932330827066,0.8758069029511035
9.197994987468672,9.197994987468672,0.8988903167463643
9.223057644110275,9.223057644110275,0.9197156991879879
9.248120300751879,9.248120300751879,0.9382307364779202
9.273182957393484,9.273182957393484,0.954388918453648
9.298245614035087,9.298245614035087,0.9681496554227013
9.32330827067669,9.32330827067669,0.97947838012482
9.348370927318296,9.348370927318296,0.9883466345656339
9.3734335839599,9.3734335839599,0.9947321415037402
9.398496240601503,9.398496240601503,0.9986188604116067
9.423558897243108,9.423558897243108,0.9999970277697102
9.448621553884712,9.448621553884712,0.9988631815927034
9.473684210526315,9.473684210526315,0.9952201701259955
9.498746867167918,9.498746867167918,0.9890771446908992
9.523809523809524,9.523809523809524,0.9804495366963193
9.548872180451127,9.548872180451127,0.969359018874731
9.57393483709273,9.57393483709273,0.9558334508398184
9.598997493734336,9.598997493734336,0.93990680910254
9.62406015037594,9.62406015037594,0.9216191017214241
9.649122807017543,9.649122807017543,0.9010162678014788
9.674185463659148,9.674185463659148,0.878150062094198
9.699248120300751,9.699248120300751,0.8530779249885441
9.724310776942355,9.724310776942355,0.8258628382194755
9.74937343358396,9.74937343358396,0.7965731666565092
9.774436090225564,9.774436090225564,0.7652824865697402
9.799498746867167,9.799498746867167,0.7320694008046928
9.82456140350877,9.82456140350877,0.6970173413303309
9.849624060150376,9.849624060150376,0.660214359656194
9.87468671679198,9.87468671679198,0.6217529056451676
9.899749373433583,9.899749373433583,0.5817295952774696
9.924812030075188,9.924812030075188,0.5402449679492871
9.949874686716791,9.949874686716791,0.49740323391571006
9.974937343358395,9.974937343358395,0.453312012512365
10.0,10.0,0.40808206181339196
